person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_term_days,Loan_Status,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
45,46620,4,6479,15.06,360,1,0,0,0,1,0,0,0
41,50937,23,24693,7.94,720,1,0,0,0,0,0,0,0
40,25030,14,15925,15.3,720,0,0,1,1,0,0,0,0
55,138920,7,1874,7.41,360,1,0,0,0,0,1,0,0
21,90442,3,29901,15.37,360,1,0,1,0,1,0,0,0
66,88509,24,34463,7.31,1800,1,1,0,1,0,0,0,0
63,22993,17,3573,18.14,720,1,0,0,0,0,1,0,0
49,41885,3,24580,18.83,1080,1,1,0,0,0,0,0,0
46,48985,25,29187,11.77,3600,0,0,1,0,0,1,0,0
26,18795,19,18282,7.3,360,1,1,0,0,0,0,0,1
39,102126,19,27725,12.61,1800,1,0,1,0,0,1,0,0
69,143247,6,6623,6.52,720,1,0,1,0,0,0,0,1
50,206315,7,27789,12.17,720,1,1,0,0,0,0,0,0
42,31967,28,14343,11.81,1800,1,0,0,0,0,1,0,0
32,64240,23,22234,8.5,1800,1,0,0,0,0,0,0,0
36,132414,19,27805,14.98,720,1,0,1,0,0,0,1,0
23,51422,4,31651,5.03,720,1,0,0,0,0,0,1,0
33,42608,3,22876,17.36,1080,0,0,1,0,0,1,0,0
39,19543,21,21680,7.38,360,0,0,1,0,0,0,1,0
32,118133,24,2761,7.59,1080,1,0,0,0,1,0,0,0
22,59186,2,15116,14.81,1080,1,1,0,1,0,0,0,0
45,38653,17,12642,16.08,3600,0,0,0,1,0,0,0,0
45,70991,12,4944,12.25,720,1,0,0,0,0,0,0,1
37,65630,13,18336,13.19,1800,1,0,0,0,0,0,1,0
51,66234,8,29182,5.91,1080,1,1,0,0,0,0,0,1
33,52561,11,31537,15.46,720,0,0,1,0,0,0,1,0
66,158484,8,24375,14.56,3600,1,0,0,1,0,0,0,0
22,55259,0,8543,7.3,1080,1,0,1,0,0,0,1,0
20,158196,2,25862,6.19,360,1,1,0,1,0,0,0,0
45,83991,8,19987,8.89,3600,1,0,1,1,0,0,0,0
43,73917,6,12447,5.9,1800,1,0,1,0,0,0,0,0
68,55940,0,6507,9.31,360,1,0,1,1,0,0,0,0
54,107406,1,13002,12.87,1800,1,0,1,1,0,0,0,0
33,64074,17,4617,13.62,360,1,0,0,0,0,0,0,1
22,34225,0,10920,19.1,1800,1,0,0,0,0,0,1,0
32,33547,0,2342,10.48,360,1,1,0,0,0,1,0,0
66,77148,26,22001,5.12,1800,1,1,0,0,1,0,0,0
69,34737,2,24969,5.3,720,0,0,1,0,0,1,0,0
33,57679,28,28213,12.23,360,1,0,0,1,0,0,0,0
40,112905,0,17188,9.21,360,1,0,1,0,0,0,1,0
45,71853,20,23071,7.54,1800,1,0,1,0,0,0,0,0
22,38821,1,6490,13.63,360,1,1,0,0,0,1,0,0
59,139524,2,27433,6.55,720,1,0,1,0,0,0,0,1
23,83176,1,1445,14.13,360,1,0,1,0,0,0,0,1
55,110268,11,34859,18.53,1800,1,0,1,0,0,0,0,1
62,15359,6,2841,6.35,3600,1,0,0,0,0,0,0,0
20,73021,4,33335,19.62,360,1,0,0,0,0,0,0,0
59,99239,0,21234,13.55,1800,1,1,0,0,0,0,0,0
66,166071,22,19733,8.34,360,1,0,1,0,0,0,1,0
52,24877,2,26283,10.94,3600,0,1,0,0,0,0,1,0
26,123459,20,5397,12.04,360,1,0,0,0,1,0,0,0
30,160592,11,1811,6.25,360,1,0,0,0,0,0,1,0
46,17847,7,23381,15.39,720,0,0,0,0,1,0,0,0
33,79790,8,29357,18.55,360,1,0,1,0,0,0,0,0
41,86731,14,24493,18.02,360,1,0,1,0,0,1,0,0
35,49207,25,13515,11.5,3600,1,1,0,0,1,0,0,0
65,44620,10,21559,5.26,1080,1,0,0,0,0,1,0,0
31,89385,25,25938,19.7,360,1,1,0,0,1,0,0,0
68,41398,22,5020,6.26,1080,1,0,0,0,0,1,0,0
65,52556,5,12431,16.44,1800,1,0,1,0,1,0,0,0
29,97485,4,3945,9.63,720,1,0,0,0,0,0,1,0
43,171514,4,29683,18.33,720,1,0,0,0,0,0,1,0
65,82684,15,30727,18.57,1800,1,0,1,0,0,1,0,0
37,64866,14,26757,10.66,1080,1,1,0,0,0,0,0,0
41,43921,28,9482,10.16,1800,1,0,0,0,1,0,0,0
28,32651,10,10773,18.56,720,1,0,1,0,0,1,0,0
36,116511,19,16300,15.01,720,1,0,1,0,1,0,0,0
57,54607,22,33243,5.3,1800,0,0,1,0,0,1,0,0
59,119422,16,3046,6.58,1800,1,0,0,1,0,0,0,0
32,49132,29,30693,6.83,3600,1,0,1,0,0,0,1,0
69,40555,27,24662,19.96,1800,0,0,1,1,0,0,0,0
56,77070,18,18168,9.66,720,1,0,1,1,0,0,0,0
25,57186,21,1153,7.68,3600,1,1,0,0,0,0,0,1
40,29047,25,21147,19.58,360,0,0,1,1,0,0,0,0
55,178157,16,4523,10.32,1080,1,0,0,0,0,0,0,0
26,41101,14,18826,8.18,3600,0,0,1,0,0,1,0,0
55,104459,12,11294,16.01,720,1,0,1,0,0,0,0,1
44,99221,22,9982,16.59,1800,1,1,0,0,0,0,0,0
30,28122,17,7745,18.03,1800,1,0,1,0,0,0,0,1
63,32812,22,16738,6.74,3600,1,0,1,0,0,0,0,1
33,49965,15,8656,8.51,1800,1,0,0,0,0,0,0,1
64,35618,29,6893,17.77,1800,1,1,0,0,1,0,0,0
48,168699,19,11249,16.01,360,1,0,0,1,0,0,0,0
29,53098,24,31622,15.43,3600,1,0,1,0,0,0,0,0
69,102114,20,5793,14.34,720,1,0,0,0,0,0,0,1
67,81485,0,19506,18.29,3600,0,0,0,0,0,0,0,1
24,70151,2,6117,10.3,720,1,1,0,0,0,1,0,0
27,61340,26,23372,16.84,720,1,0,0,0,1,0,0,0
65,125778,19,25082,10.24,720,1,0,0,0,1,0,0,0
24,36495,1,34921,16.89,720,0,0,1,0,1,0,0,0
43,168687,12,15193,7.13,1080,1,0,1,1,0,0,0,0
59,27657,3,10282,14.46,360,0,0,0,0,0,0,1,0
45,95693,11,15170,8.86,360,1,0,1,0,0,0,0,0
25,25768,14,14109,8.61,3600,0,1,0,0,0,1,0,0
35,49542,19,31257,5.4,360,1,1,0,0,0,0,1,0
55,63321,11,27064,18.46,1080,1,0,0,0,0,0,1,0
31,44711,18,10278,15.59,360,1,0,0,0,1,0,0,0
30,53690,18,1190,18.0,1080,1,1,0,0,0,0,0,0
22,26051,4,24377,16.89,360,0,0,0,0,0,0,0,0
63,33107,14,28983,10.92,720,0,0,1,0,1,0,0,0
56,80737,20,1076,15.81,360,1,0,0,0,0,0,1,0
25,60949,4,18696,6.41,1080,1,1,0,1,0,0,0,0
38,39564,10,27117,15.64,1080,0,0,0,0,1,0,0,0
37,132530,17,14325,18.89,720,1,0,1,0,0,0,0,0
35,28797,9,5072,19.08,720,1,0,1,0,0,0,0,1
42,48196,27,28365,8.76,3600,0,0,0,1,0,0,0,0
62,44205,25,20298,13.06,1800,1,0,1,0,0,0,0,0
56,86597,12,5730,7.26,1800,1,0,1,0,0,0,0,1
28,61629,24,7839,14.67,1800,1,0,1,0,1,0,0,0
22,56111,1,12884,9.44,360,1,0,0,0,0,0,0,0
27,19800,19,7466,12.28,360,1,0,0,0,0,0,0,0
57,100611,14,5089,5.81,720,1,0,0,0,1,0,0,0
23,52538,2,26041,9.92,1080,1,0,0,1,0,0,0,0
31,64176,7,19997,19.5,1080,1,0,0,0,1,0,0,0
63,38210,22,12204,15.6,3600,0,0,1,0,0,0,0,1
50,34769,2,25348,8.48,1800,0,0,1,0,0,0,1,0
44,147203,10,13699,5.51,3600,1,0,1,0,0,1,0,0
35,20662,26,5778,15.01,360,1,0,1,0,1,0,0,0
61,31808,4,5640,18.82,720,1,0,0,0,0,0,1,0
33,145552,11,23870,13.78,3600,1,0,0,0,0,0,0,1
32,87943,0,11559,11.48,360,1,0,1,0,1,0,0,0
60,49252,27,19663,17.39,1080,1,0,0,0,1,0,0,0
26,126494,5,5041,12.65,1800,1,0,0,0,0,1,0,0
31,78285,25,3819,18.34,360,1,0,0,1,0,0,0,0
56,68843,5,21786,14.98,720,0,0,1,0,0,1,0,0
69,68551,11,4645,5.73,1080,1,0,1,1,0,0,0,0
23,79153,3,6565,14.31,1080,1,1,0,1,0,0,0,0
21,81098,2,34555,11.1,1800,0,0,1,0,1,0,0,0
54,223593,14,31452,12.64,3600,1,1,0,0,0,0,1,0
63,53266,3,19248,14.39,720,0,0,1,0,0,1,0,0
22,54261,0,13600,17.19,720,1,0,0,1,0,0,0,0
23,28505,1,3340,8.16,3600,1,0,1,0,0,1,0,0
57,58038,6,29550,10.68,1080,1,1,0,0,0,0,0,1
31,183089,4,27747,6.95,360,1,0,0,0,1,0,0,0
38,108086,22,15351,12.59,3600,1,0,0,0,0,0,1,0
29,43208,22,9584,14.02,3600,1,0,0,0,0,0,0,1
20,60963,2,14968,5.84,720,1,0,0,0,0,1,0,0
36,27505,2,10720,11.64,1080,1,1,0,0,0,0,0,0
35,33474,28,28421,8.51,1800,1,1,0,0,0,1,0,0
28,65490,4,19783,13.14,360,1,0,1,1,0,0,0,0
28,44503,28,6823,14.33,720,1,0,1,0,0,0,1,0
28,31991,16,32342,14.55,3600,0,0,0,0,0,0,0,0
31,80330,5,9064,5.24,1800,1,1,0,0,0,1,0,0
60,56991,19,1485,10.5,3600,1,0,1,0,0,0,1,0
34,23376,1,14473,12.33,1080,0,0,0,0,1,0,0,0
21,17238,1,5431,15.78,360,1,0,0,1,0,0,0,0
30,42531,14,27274,6.12,720,1,0,1,0,0,1,0,0
30,23087,2,2734,18.87,360,1,1,0,0,0,0,0,1
27,19509,29,27915,5.95,3600,0,1,0,0,1,0,0,0
51,117875,0,14381,6.28,1080,1,1,0,0,1,0,0,0
25,56464,22,23568,9.09,360,1,1,0,0,0,0,0,0
39,51058,25,30552,11.15,720,0,0,1,0,1,0,0,0
58,53474,29,24478,5.83,1800,1,0,1,0,0,0,1,0
54,30251,18,28250,6.38,3600,0,0,1,0,0,1,0,0
27,76617,6,6450,17.25,1800,1,1,0,0,1,0,0,0
69,55358,25,16402,9.03,720,1,0,1,0,0,0,1,0
68,38008,9,31815,19.03,720,1,0,0,0,0,0,0,0
62,41582,27,24768,12.74,720,1,0,0,0,1,0,0,0
53,28667,8,34439,18.58,720,0,1,0,0,0,0,0,1
38,46922,28,26785,16.6,3600,0,1,0,0,1,0,0,0
26,51855,15,29666,7.7,3600,0,0,1,0,1,0,0,0
50,46195,14,12745,16.81,360,1,0,1,0,1,0,0,0
37,61888,12,24831,11.74,3600,1,0,1,0,0,1,0,0
59,57119,21,19277,10.35,360,1,0,0,0,0,0,0,0
33,68765,7,12239,11.06,360,1,0,0,1,0,0,0,0
58,105435,26,11862,5.97,1080,1,0,0,0,1,0,0,0
55,85460,10,2022,19.75,360,1,0,0,0,0,1,0,0
36,106165,0,15628,10.32,360,1,0,0,0,1,0,0,0
56,36003,23,20239,15.28,720,0,0,0,1,0,0,0,0
63,44127,7,26500,19.32,720,1,0,0,0,0,0,0,1
28,88624,11,3677,11.5,720,1,1,0,0,0,0,0,1
39,89579,18,28347,14.02,3600,0,0,1,0,1,0,0,0
64,39848,5,33828,17.91,360,0,0,1,0,1,0,0,0
47,86417,15,27929,9.35,1080,1,0,0,0,1,0,0,0
69,33992,29,5706,7.5,720,1,0,1,0,0,1,0,0
39,79908,29,24268,5.74,1080,1,0,1,0,0,0,1,0
60,58936,13,32005,8.93,1080,1,0,1,0,0,0,1,0
55,26090,21,23161,9.48,720,1,0,0,0,0,0,1,0
46,46145,6,4272,15.02,3600,1,0,0,0,0,0,1,0
27,221762,2,30048,13.09,1080,1,1,0,0,1,0,0,0
51,67620,9,28652,8.95,3600,0,0,1,0,0,0,0,0
20,238058,2,13561,17.74,1800,1,0,0,0,0,1,0,0
36,25175,28,25256,13.36,3600,0,1,0,0,1,0,0,0
28,93943,24,16155,5.15,1800,1,0,1,0,0,0,1,0
39,13087,5,13005,5.09,360,0,0,0,0,0,0,0,1
64,59865,4,27543,12.74,720,1,0,0,0,0,1,0,0
51,87441,14,7781,16.01,3600,1,0,1,0,0,0,1,0
21,98986,1,19068,5.67,720,1,0,1,1,0,0,0,0
51,37065,3,5686,17.15,3600,0,0,1,0,0,1,0,0
64,111686,4,27223,6.28,360,1,0,0,0,0,0,1,0
28,43467,9,26492,16.74,360,0,1,0,0,0,0,0,0
49,54259,3,19597,5.08,1800,1,0,1,1,0,0,0,0
39,46166,9,6764,10.57,720,1,0,1,1,0,0,0,0
57,30277,19,22641,11.13,1080,1,1,0,0,0,0,0,1
20,153557,1,15505,17.38,1800,1,0,1,0,1,0,0,0
24,61624,1,22428,7.28,1800,1,0,0,0,1,0,0,0
54,114965,3,4098,7.16,360,1,0,1,0,0,0,1,0
55,112064,28,28848,19.99,360,1,0,0,0,0,0,1,0
20,33497,1,13437,9.38,1080,1,0,0,0,0,1,0,0
33,124203,8,12557,14.82,1800,1,0,1,0,1,0,0,0
28,80987,27,29541,10.47,720,1,0,1,0,0,0,0,1
49,32063,1,31407,6.98,1800,0,1,0,0,1,0,0,0
43,78378,4,28158,6.18,360,1,0,0,1,0,0,0,0
23,32409,0,31805,7.13,360,1,0,0,0,0,0,0,0
69,156980,15,14198,15.83,3600,1,0,0,0,1,0,0,0
33,97564,18,26657,18.28,720,1,0,1,0,0,0,1,0
44,57371,23,32652,18.92,1800,0,0,1,1,0,0,0,0
23,127884,3,25837,5.09,1800,1,0,0,0,0,0,1,0
44,23174,14,14264,12.65,1080,0,0,0,0,1,0,0,0
29,38192,18,20518,12.53,720,1,0,0,0,0,0,1,0
54,51459,23,1847,7.13,360,1,0,1,0,0,0,0,0
26,228984,23,22466,13.85,720,1,0,0,0,0,0,0,0
61,31498,17,26935,12.76,720,0,0,1,0,0,0,0,0
32,21495,10,14859,19.01,1080,0,0,1,0,0,1,0,0
23,25169,1,23628,5.81,1080,0,0,1,0,0,0,0,0
69,103128,9,22123,13.97,3600,1,0,1,0,1,0,0,0
62,41918,28,31996,5.1,360,1,0,0,0,0,0,0,0
55,54423,6,9411,12.53,1080,1,0,1,0,1,0,0,0
33,94627,26,15853,17.82,360,1,1,0,0,0,0,0,0
37,54456,21,23770,12.0,1080,1,0,1,0,0,0,0,0
27,67676,26,3050,12.75,3600,1,0,1,0,0,0,0,1
51,82547,0,23125,8.62,1800,1,0,0,0,1,0,0,0
46,46239,17,9918,9.66,3600,1,0,0,0,1,0,0,0
61,54187,3,19796,13.7,720,1,0,1,0,0,1,0,0
56,69228,15,11015,6.63,1080,1,1,0,0,0,0,1,0
42,100801,17,13417,10.09,720,1,0,0,0,0,1,0,0
26,37219,20,29184,6.29,720,1,0,0,0,0,1,0,0
31,9775,18,21391,18.25,3600,0,0,0,0,0,1,0,0
44,90016,14,10273,13.36,1800,1,1,0,0,0,0,0,0
22,104467,2,21388,12.9,3600,1,0,0,0,0,1,0,0
45,67509,24,16070,16.05,1080,1,0,1,0,0,0,0,1
23,70331,2,1696,5.45,1800,1,1,0,0,0,0,1,0
61,42676,9,17182,15.9,720,1,1,0,0,0,1,0,0
55,80830,6,9749,18.81,720,1,0,0,0,0,0,1,0
34,99897,29,5730,18.21,360,1,0,1,1,0,0,0,0
51,61938,20,28624,7.5,360,0,0,1,1,0,0,0,0
48,266931,0,1870,9.79,720,1,0,1,0,0,1,0,0
29,23429,0,30053,6.86,720,0,1,0,0,0,0,0,1
40,66024,0,18320,12.52,1800,1,0,0,1,0,0,0,0
35,29595,18,23225,8.55,360,0,0,1,1,0,0,0,0
66,101509,6,19821,7.46,3600,1,0,0,0,0,0,0,1
38,23181,14,15295,8.85,720,1,0,0,0,0,0,0,0
48,26893,12,2670,13.34,3600,1,0,1,0,0,1,0,0
37,40949,8,24524,11.45,1800,0,0,1,0,1,0,0,0
63,70227,13,9918,6.13,1080,1,0,0,1,0,0,0,0
35,41886,5,18418,11.58,720,1,1,0,0,0,0,0,1
20,42139,1,30721,9.57,1800,0,0,0,1,0,0,0,0
67,53715,13,21839,19.68,720,1,0,0,0,0,0,1,0
21,51774,2,17384,15.56,1800,0,0,1,1,0,0,0,0
34,146161,2,30086,10.52,1080,1,0,1,0,1,0,0,0
58,90359,10,2517,6.8,720,1,1,0,0,0,0,1,0
47,49279,7,33423,5.91,720,1,0,1,0,1,0,0,0
20,210703,0,32517,14.69,1080,1,0,0,0,0,0,0,0
24,80418,2,17811,6.09,1800,1,0,1,0,0,0,0,1
61,33477,2,22108,16.03,720,1,0,1,0,0,0,0,0
41,69836,28,26180,6.7,1800,1,0,1,0,0,0,1,0
55,82562,11,10168,5.78,1080,1,0,0,1,0,0,0,0
65,39633,17,8231,19.82,1080,1,0,0,0,0,0,0,0
32,31840,24,7952,19.43,1800,1,0,0,0,0,0,1,0
20,63062,3,3965,13.62,1800,0,0,1,0,0,0,0,0
35,48236,6,28853,18.68,1800,0,0,1,0,1,0,0,0
60,145433,29,22758,19.59,1080,1,0,0,0,0,0,1,0
41,93404,9,1490,11.65,1080,1,1,0,1,0,0,0,0
51,40763,15,27048,5.15,1800,1,0,1,0,0,0,0,0
35,77308,25,11973,14.31,1800,1,1,0,0,0,0,0,1
34,128062,15,9933,10.98,1800,1,1,0,0,0,0,0,0
65,25944,14,10897,15.11,720,1,0,1,0,0,0,1,0
61,32413,12,7645,7.67,1080,1,1,0,0,0,1,0,0
31,59474,24,18344,19.8,720,1,0,1,1,0,0,0,0
20,61166,0,1342,16.54,1080,1,0,0,0,0,0,0,0
36,58028,3,24598,9.44,3600,1,0,0,0,0,0,1,0
60,49688,5,32991,16.56,720,1,0,0,0,0,0,0,1
69,49235,17,30056,17.77,1800,0,1,0,1,0,0,0,0
47,75399,25,2286,12.39,1080,1,1,0,0,1,0,0,0
26,118227,0,17158,11.11,3600,1,0,0,1,0,0,0,0
28,44865,29,9496,8.55,1800,1,1,0,0,0,0,0,1
41,258600,9,4069,17.53,1080,1,1,0,0,0,0,0,1
45,194155,2,18532,11.14,360,1,1,0,0,0,0,1,0
31,132926,27,11025,16.96,360,1,1,0,0,0,0,0,0
26,86984,13,6135,18.11,3600,1,0,0,1,0,0,0,0
65,199744,10,28150,13.29,720,1,1,0,0,0,1,0,0
66,50308,4,30823,7.62,3600,1,0,0,0,0,0,0,1
34,36331,1,8898,5.57,1800,1,0,0,0,0,0,0,1
57,43670,8,14579,15.59,720,1,0,0,1,0,0,0,0
40,32801,28,27381,17.9,3600,0,0,0,0,1,0,0,0
33,64413,28,25170,17.98,3600,1,1,0,0,0,0,0,1
21,71675,1,10234,10.36,360,1,0,0,0,0,0,0,1
27,67541,28,20321,8.18,1800,1,0,1,0,0,0,0,0
64,59429,18,23022,5.86,720,1,0,1,0,0,0,1,0
25,64853,20,21185,8.47,360,1,0,0,0,0,0,1,0
56,169701,16,34421,8.87,360,1,0,1,0,0,0,0,1
56,86858,19,8568,13.78,1080,1,0,0,0,1,0,0,0
52,104141,9,10137,8.57,1800,1,0,1,0,0,1,0,0
60,67135,16,16805,8.6,360,1,0,0,0,1,0,0,0
25,22711,10,17342,10.17,1080,0,1,0,0,0,0,0,1
45,20164,26,9843,14.89,1800,1,0,1,0,0,1,0,0
58,208915,27,3029,10.98,1800,1,1,0,0,0,1,0,0
60,43516,26,16634,15.98,720,1,0,0,0,0,1,0,0
56,41355,6,3342,11.51,1800,1,0,0,0,0,1,0,0
33,69383,0,1943,16.92,3600,1,1,0,1,0,0,0,0
56,83303,15,21662,11.91,1800,1,0,1,0,0,0,0,1
27,89869,2,15030,17.27,360,1,0,0,0,1,0,0,0
58,173624,14,26071,17.62,3600,1,0,0,1,0,0,0,0
32,147331,3,6265,16.57,360,1,0,1,0,0,1,0,0
32,36806,3,12974,13.03,360,1,0,1,0,0,0,0,0
59,107070,29,11445,14.63,360,1,1,0,0,0,0,1,0
62,47550,28,15769,5.33,1080,1,1,0,0,0,0,0,1
47,55132,22,13646,9.23,720,1,1,0,0,0,0,0,1
37,31057,4,3557,11.01,1080,1,0,1,1,0,0,0,0
38,21680,14,15012,5.81,360,0,0,1,0,0,1,0,0
57,58750,10,3850,17.38,1800,1,1,0,0,0,1,0,0
51,33739,23,1745,9.12,1800,1,0,1,0,1,0,0,0
41,104473,18,33010,7.66,360,1,0,1,1,0,0,0,0
21,50582,1,4478,18.84,1800,1,1,0,0,1,0,0,0
32,72052,7,4747,5.1,1080,1,0,1,0,0,0,0,1
42,136014,10,7853,15.67,1800,1,1,0,1,0,0,0,0
44,24558,10,28391,5.62,720,0,0,0,0,0,0,1,0
47,38763,28,18160,10.21,360,1,0,1,0,0,0,0,1
30,66738,8,23133,9.18,3600,1,0,0,0,0,1,0,0
52,72223,13,3378,11.27,720,1,1,0,0,1,0,0,0
43,116087,24,3098,9.85,1800,1,0,1,0,1,0,0,0
21,100739,1,22394,15.9,360,1,0,0,0,0,0,0,0
49,63459,13,20991,14.53,3600,1,0,1,0,1,0,0,0
36,71828,12,16093,12.57,720,1,0,1,0,1,0,0,0
59,73031,0,19251,10.35,1800,1,0,1,0,0,0,0,0
53,24789,29,25202,6.1,1800,0,1,0,0,0,0,0,1
57,54511,8,12760,14.56,360,1,1,0,0,0,0,0,1
41,69500,7,34692,8.94,1800,1,0,1,0,0,1,0,0
24,78836,4,17681,8.66,360,1,0,0,0,0,0,0,0
67,34385,17,3645,16.26,3600,1,0,1,1,0,0,0,0
59,27965,2,33023,9.53,1080,0,0,1,1,0,0,0,0
35,52014,22,22999,16.12,360,1,0,1,1,0,0,0,0
32,194934,2,30662,16.25,720,1,0,1,1,0,0,0,0
45,36623,1,16230,7.33,1080,1,0,0,0,1,0,0,0
50,121098,3,32563,9.39,1080,1,0,0,0,0,0,0,0
58,154947,8,17951,13.56,720,1,0,0,0,0,0,0,0
67,61529,14,31233,19.74,1080,1,1,0,0,0,1,0,0
42,39818,17,2161,10.17,1080,1,1,0,0,0,0,0,1
67,81445,16,11397,17.9,720,1,0,0,0,0,0,0,0
31,67305,25,17427,17.96,720,1,0,1,0,0,0,0,0
33,35758,29,25701,9.73,360,1,0,1,0,0,0,0,1
37,40324,22,13177,19.45,360,1,0,1,0,0,0,1,0
46,78601,29,7599,5.85,360,1,0,1,0,1,0,0,0
47,104826,10,10340,8.91,1080,1,0,0,1,0,0,0,0
37,49331,0,27342,12.82,360,1,0,1,0,1,0,0,0
35,57441,5,22487,6.35,1080,1,0,0,0,0,0,0,0
35,89427,13,23390,17.07,1080,1,0,1,0,0,0,0,0
32,53987,4,6102,7.76,1080,1,0,1,0,1,0,0,0
48,50031,26,34371,18.54,720,1,0,0,1,0,0,0,0
28,38055,23,7151,19.63,3600,1,0,0,0,0,0,0,0
45,37661,2,27967,16.02,3600,0,0,0,0,0,0,0,1
47,296953,18,2190,14.43,1800,1,0,1,0,0,0,0,0
60,53224,0,31666,13.78,1080,1,0,1,0,0,1,0,0
32,135813,3,19394,15.58,1080,1,0,0,0,0,0,0,0
55,164455,25,33601,18.22,360,1,0,0,1,0,0,0,0
28,53629,15,14998,15.69,1080,1,0,1,0,0,0,0,1
66,74686,25,28581,16.96,360,1,0,1,0,0,0,0,0
33,63671,5,15131,9.2,360,1,0,1,0,1,0,0,0
31,22758,4,3788,17.39,3600,0,0,0,0,0,0,1,0
51,23595,6,23310,7.6,1080,1,0,0,0,0,0,0,1
57,61654,27,33931,5.42,360,1,0,0,0,0,0,0,1
22,46399,1,29862,12.53,1080,1,0,0,0,1,0,0,0
35,186269,9,16642,11.37,360,1,0,0,0,0,0,1,0
39,51950,0,24612,9.71,720,0,0,0,0,0,0,0,0
51,193021,18,2718,7.53,1800,1,1,0,0,0,1,0,0
42,44988,26,27988,11.26,3600,0,0,1,0,1,0,0,0
36,188588,13,24089,15.88,720,1,0,0,1,0,0,0,0
35,81133,3,3596,17.58,3600,1,0,1,0,0,0,0,1
57,83949,14,33314,10.31,3600,1,0,0,0,1,0,0,0
27,44043,5,31976,5.57,3600,0,0,1,0,0,1,0,0
38,84638,19,14930,7.57,3600,1,0,1,1,0,0,0,0
49,165318,22,9063,8.25,3600,1,0,1,1,0,0,0,0
53,54890,29,2152,18.08,720,1,0,1,0,0,0,0,0
33,48842,25,7940,8.07,3600,1,0,1,0,1,0,0,0
41,51634,9,34309,5.7,360,1,0,1,0,0,1,0,0
63,158271,14,29251,12.29,720,1,0,1,0,1,0,0,0
36,100028,18,28095,6.15,3600,1,0,1,0,0,0,0,1
34,142715,7,29361,6.46,1800,1,0,0,0,0,0,0,1
69,72270,12,24642,10.55,1080,1,0,1,0,1,0,0,0
67,61303,22,34532,17.91,720,1,0,1,0,0,0,0,0
51,77216,18,21725,18.07,360,1,1,0,0,0,0,0,1
32,113788,15,13675,16.62,360,1,0,0,0,1,0,0,0
40,51623,24,17807,6.88,1800,1,0,1,1,0,0,0,0
68,136108,28,2305,11.22,1080,1,0,1,0,1,0,0,0
59,74570,25,27805,8.2,1080,1,0,0,0,0,0,0,0
52,14132,28,17277,7.05,3600,0,0,1,1,0,0,0,0
46,101731,20,21484,15.71,1080,1,0,0,1,0,0,0,0
54,27906,17,16167,8.24,720,1,1,0,0,1,0,0,0
35,100258,8,8831,19.78,1080,1,1,0,0,0,0,1,0
47,102838,23,28356,16.92,3600,1,1,0,0,0,0,1,0
53,72979,14,7515,16.96,360,1,0,1,0,1,0,0,0
66,82967,7,32300,15.72,1080,0,0,1,0,0,0,0,0
20,115765,4,19715,8.49,3600,1,0,1,1,0,0,0,0
60,44472,29,9614,8.02,3600,1,0,0,0,0,0,0,0
67,96380,3,24004,8.39,1800,1,0,0,0,0,0,1,0
50,120308,22,28525,12.72,1080,1,0,1,0,0,0,0,0
55,172137,21,32336,7.02,360,1,0,1,0,0,1,0,0
63,30838,27,12441,15.73,3600,1,1,0,0,0,0,0,0
52,76504,8,5377,16.92,1080,1,0,1,0,0,1,0,0
52,33627,7,2672,16.8,720,1,0,1,0,0,0,0,0
58,32782,8,34549,20.0,720,0,0,0,0,0,1,0,0
37,74266,3,18364,18.31,360,1,0,0,0,0,1,0,0
42,62722,7,16339,17.78,720,1,0,0,0,0,1,0,0
42,119014,29,9330,5.37,3600,1,0,1,0,0,1,0,0
34,48644,27,11829,15.51,1800,1,0,1,0,0,0,0,1
45,55246,21,19599,13.91,3600,1,1,0,0,0,0,0,1
49,67975,24,34382,15.64,720,1,0,1,0,1,0,0,0
44,35699,25,19035,7.86,1800,1,0,1,0,0,0,0,0
64,38799,16,18178,12.05,1080,1,0,0,0,0,0,1,0
35,116968,5,25373,6.75,3600,1,0,0,1,0,0,0,0
58,43071,25,27474,19.48,360,0,1,0,0,0,0,0,1
67,121720,9,21590,5.66,360,1,0,1,0,0,1,0,0
64,86196,1,13356,19.06,1800,1,1,0,0,0,0,0,1
33,23658,11,19119,7.22,720,0,1,0,0,0,1,0,0
36,82308,18,21552,6.63,1800,1,0,1,0,0,0,1,0
31,81919,24,5805,17.34,720,1,1,0,0,0,0,0,1
48,77169,4,23435,14.75,360,1,1,0,1,0,0,0,0
51,54988,15,32097,8.9,720,0,0,1,1,0,0,0,0
43,34062,4,25701,7.27,720,0,1,0,0,0,0,0,1
32,134286,0,5521,6.15,720,1,0,1,0,1,0,0,0
39,56333,9,24417,15.79,1800,1,0,0,0,0,0,0,1
34,35240,27,24887,7.54,1080,1,1,0,1,0,0,0,0
23,78785,0,28916,11.58,3600,1,1,0,0,0,0,1,0
53,38343,27,17654,18.86,3600,0,0,1,0,0,0,0,0
47,33878,1,31114,16.55,3600,0,0,0,0,0,0,0,1
